,,,,,,,,Common eelgrass (Zostera marina),Common eelgrass (Zostera marina) and seagrass wasting disease (Labyrinthula zosterae),Caspian tern (Hydroprogne caspia),Caspian tern (Hydroprogne caspia),Caspian tern (Hydroprogne caspia),Caspian tern (Hydroprogne caspia),Marbled godwit (Limosa fedoa),Marbled godwit (Limosa fedoa),Marbled godwit (Limosa fedoa),Marbled godwit (Limosa fedoa),Great egret (Ardea alba),Whimbrel (Numenius phaeopus),Willet (Tringa semipalmata),Great egret (Ardea alba),Unknown bird,Unknown bird,Unknown bird,Unknown bird,Unknown bird,Unknown bird,Unknown bird,Unknown bird,Semipalmated plover (Charadrius semipalmatus),Semipalmated plover (Charadrius semipalmatus),Unknown sandpiper (Calidris spp.?),Unknown bird,NA (EtOH field blank),,,,,,,,
,,,,,,,,Healthy,Wasting disease,Healthy meadow,Healthy meadow,Healthy meadow,Healthy meadow,Mudflat,Mudflat,Mudflat,Mudflat,Mudflat,Mudflat,Healthy meadow,Mudflat,Mudflat,Mudflat,Mudflat,Mudflat,Mudflat,Mudflat,Mudflat,Mudflat,Healthy meadow,Healthy meadow,Healthy meadow,Healthy meadow,Blank,,,,,,,,
identifier,annotation,Formula,Exact mass,Super class,Main class,Sub class,m/z,ZH_001,ZWD_002,HM1_003,HM2_004,HM3_005,HM4_006,MF6_007,MF7_008,MF8_009,MF9_010,MF10_011,MF11_012,HM12_013,MF13_014,MF14_015,MF15_016,MF16_017,MF17_018,MF18_019,MF19_020,MF20_021,MF21_022,HM22_023,HM23_024,HM24_025,HM25_026,Control_027,Blank,Blank,Blank,Blank,Pool,Pool,Pool,Pool
2.93_790.69,,,,,,,790.6886,na,na,3.80E+06,2.20E+06,3.00E+06,1.20E+07,na,na,3.90E+04,6.10E+03,3.30E+06,8.00E+05,8.00E+04,2.50E+06,6.90E+03,5.80E+05,2.60E+04,na,5.40E+05,4.30E+05,1.90E+05,3.80E+05,1.20E+04,3.10E+04,1.30E+03,na,na,na,na,na,na,1.30E+06,1.10E+06,1.20E+06,1.30E+06
2.93_491.48,,,,,,,491.4835,1.80E+04,na,4.50E+04,2.70E+05,2.20E+05,3.70E+06,na,2.70E+04,1.20E+04,4.40E+04,4.60E+05,5.10E+04,2.60E+04,7.90E+04,na,6.00E+04,1.90E+04,1.60E+04,9.00E+04,2.80E+05,1.30E+05,4.40E+04,na,na,na,6.70E+05,na,na,na,na,na,2.20E+05,1.90E+05,2.10E+05,2.20E+05
1.32_455.33,,,,,,,455.3345,1.20E+05,3.20E+04,8.70E+04,2.00E+05,3.40E+05,1.60E+07,1.20E+04,2.10E+04,2.00E+04,2.10E+04,1.10E+05,1.90E+04,2.00E+04,1.40E+04,na,3.90E+03,2.60E+03,9.20E+03,1.80E+04,2.00E+05,na,4.00E+04,na,na,na,6.80E+03,na,na,na,na,na,5.70E+05,5.90E+05,5.30E+05,5.90E+05
1.36_431.25,,,,,,,431.2476,1.50E+06,5.70E+05,3.90E+06,5.80E+06,1.00E+07,1.60E+07,4.20E+06,4.20E+06,6.40E+06,2.90E+06,1.30E+07,7.80E+06,3.80E+06,6.10E+06,3.20E+06,7.40E+06,3.60E+06,2.60E+06,6.00E+06,4.00E+06,8.00E+06,1.00E+07,3.00E+06,3.90E+06,2.80E+06,8.60E+06,6.30E+05,na,na,na,na,1.60E+07,1.80E+07,1.70E+07,1.80E+07
0.18_813.55,,,,,,,813.5524,na,na,1.60E+07,1.20E+08,2.40E+06,na,6.70E+05,5.10E+06,na,na,na,na,na,1.20E+05,na,5.20E+05,na,na,2.20E+05,5.60E+07,3.90E+05,1.70E+05,na,na,na,4.10E+04,na,na,na,na,na,2.60E+06,2.70E+06,2.60E+06,2.90E+06
4.56_993.88,,,,,,,993.8813,7.00E+04,1.50E+04,7.50E+04,3.00E+05,na,2.40E+06,2.00E+04,3.20E+04,na,na,na,na,2.80E+03,na,na,6.00E+04,na,na,na,1.90E+04,2.60E+05,2.00E+04,na,na,na,na,na,na,na,na,na,8.70E+05,8.30E+05,7.90E+05,7.90E+05
2.68_463.45,,,,,,,463.4522,5.80E+04,na,2.90E+05,1.20E+06,1.30E+06,na,na,6.70E+04,4.30E+04,1.10E+05,3.20E+05,8.70E+04,7.10E+04,3.00E+05,1.10E+04,3.90E+04,3.90E+04,2.10E+04,1.50E+05,1.10E+05,6.40E+04,8.60E+04,2.80E+04,5.90E+04,2.40E+04,6.70E+05,na,na,na,na,na,3.80E+05,3.70E+05,4.10E+05,3.70E+05
1.03_637.30,,,,,,,637.3036,1.20E+04,na,1.30E+04,2.10E+04,na,na,na,na,3.70E+04,1.20E+04,na,na,na,na,na,na,1.60E+04,na,na,na,na,4.20E+05,na,na,na,4.10E+03,na,na,na,na,na,3.30E+06,3.00E+06,3.00E+06,3.20E+06
1.45_407.25,,,,,,,407.2475,8.70E+05,4.60E+05,3.10E+06,3.70E+06,9.50E+06,3.80E+07,2.70E+06,3.30E+06,3.20E+06,2.90E+06,1.00E+07,5.20E+06,3.30E+06,6.30E+06,2.30E+06,3.40E+06,2.40E+06,1.70E+06,3.50E+06,4.20E+06,4.00E+06,5.10E+06,1.80E+06,2.50E+06,2.10E+06,4.20E+06,4.10E+05,na,na,na,na,9.20E+06,1.00E+07,9.20E+06,9.90E+06
2.58_672.56,,,,,,,672.5563,1.20E+05,3.10E+04,3.70E+05,2.70E+05,1.30E+06,8.70E+07,na,1.40E+04,1.70E+04,1.40E+05,1.20E+05,5.20E+04,1.60E+05,2.30E+05,1.30E+04,8.20E+04,na,na,8.30E+04,1.90E+05,7.40E+05,3.50E+04,na,na,na,2.80E+04,na,na,na,na,na,3.70E+06,3.50E+06,3.60E+06,3.90E+06
0.74_634.47,,,,,,,634.4704,na,na,1.80E+05,1.10E+05,3.90E+05,2.90E+07,na,na,na,na,na,na,na,3.40E+04,na,na,na,na,na,2.60E+06,na,na,na,na,na,na,na,na,na,na,na,1.60E+06,1.80E+06,1.60E+06,1.70E+06
2.31_650.57,,,,,,,650.5716,1.50E+05,5.80E+04,5.40E+05,2.40E+06,8.10E+05,4.20E+06,1.20E+06,1.90E+06,7.10E+03,8.70E+04,3.50E+05,4.20E+06,7.60E+04,5.30E+04,na,na,2.20E+04,1.00E+04,8.30E+04,2.60E+05,5.00E+04,2.70E+05,na,2.70E+04,5.80E+04,8.20E+04,na,na,na,na,na,2.70E+06,2.50E+06,2.80E+06,2.50E+06
3.48_781.71,,,,,,,781.7082,8.20E+04,na,2.90E+06,3.30E+06,4.20E+06,na,2.80E+03,5.70E+04,1.90E+05,1.10E+05,2.70E+06,1.10E+05,1.40E+05,6.10E+04,na,7.60E+05,1.00E+05,7.70E+04,2.00E+06,4.60E+04,3.20E+05,2.00E+05,3.00E+03,na,na,7.30E+05,na,na,na,na,na,1.20E+06,1.30E+06,1.40E+06,1.20E+06
0.69_349.21,,,,,,,349.2053,5.70E+04,na,5.70E+05,8.10E+05,1.00E+06,3.80E+07,1.10E+05,2.40E+05,na,3.70E+05,1.00E+06,1.90E+05,2.30E+05,4.70E+05,na,na,1.10E+05,2.50E+03,3.10E+05,5.00E+06,1.40E+04,3.20E+05,na,1.70E+04,5.70E+04,5.80E+04,7.10E+03,na,na,na,na,1.40E+06,1.30E+06,1.30E+06,1.40E+06
2.06_741.53,,,,,,,741.5288,6.20E+06,4.70E+05,4.80E+06,7.10E+05,1.20E+06,1.10E+07,na,4.40E+04,4.30E+05,1.60E+05,5.10E+06,2.00E+04,na,5.50E+05,na,1.40E+06,na,na,4.50E+05,5.30E+05,3.40E+04,1.70E+06,6.70E+03,na,na,na,na,na,na,na,na,1.50E+06,1.50E+06,1.60E+06,1.60E+06
4.14_829.71,,,,,,,829.7089,6.10E+05,2.00E+05,na,na,na,8.80E+05,na,2.20E+04,na,5.70E+04,na,na,3.10E+03,na,na,na,na,8.40E+04,na,na,na,na,na,1.40E+04,na,6.30E+07,na,na,na,na,na,2.70E+06,2.90E+06,2.60E+06,3.00E+06
1.42_371.30,,,,,,,371.2959,na,na,4.80E+05,5.90E+05,6.30E+06,1.40E+07,1.60E+06,1.50E+06,6.80E+05,5.30E+05,2.30E+05,na,5.90E+06,2.50E+05,5.20E+04,9.20E+05,4.00E+05,9.20E+05,7.80E+06,4.80E+06,1.50E+06,8.60E+04,5.10E+04,7.00E+04,na,2.70E+07,na,na,na,na,na,2.70E+06,2.90E+06,2.80E+06,3.00E+06
2.39_848.65,,,,,,,848.6468,na,na,5.10E+05,3.20E+05,5.50E+05,1.80E+06,1.10E+05,2.30E+05,2.00E+06,2.10E+05,1.90E+06,6.00E+04,1.70E+05,1.10E+06,na,4.50E+06,3.90E+04,na,3.30E+06,1.00E+06,6.00E+06,2.70E+06,2.00E+05,na,na,na,na,na,na,na,na,1.90E+06,2.00E+06,2.00E+06,2.10E+06
0.83_508.34,,,,,,,508.3408,na,na,1.50E+06,3.00E+06,1.10E+06,3.40E+08,na,5.50E+04,na,na,3.80E+06,6.10E+05,na,8.00E+06,na,2.70E+05,1.70E+04,na,6.60E+04,1.20E+06,2.70E+05,1.50E+06,1.90E+04,na,na,na,na,na,na,na,na,1.20E+06,1.30E+06,1.20E+06,1.10E+06
1.33_529.35,,,,,,,529.3532,na,na,1.50E+05,3.40E+05,3.30E+05,2.40E+07,na,na,na,2.70E+04,3.00E+05,4.10E+04,2.50E+04,5.20E+04,na,na,na,na,1.60E+04,3.40E+05,5.30E+04,4.40E+03,na,na,na,1.80E+04,na,na,na,na,na,6.20E+05,6.20E+05,6.50E+05,6.90E+05
0.19_758.45,,,,,,,758.453,na,na,9.60E+04,1.10E+05,5.60E+05,na,na,na,6.80E+03,na,4.20E+04,na,1.60E+04,1.80E+05,na,na,na,na,2.80E+05,2.60E+05,1.70E+04,2.80E+04,na,na,na,1.20E+04,na,na,na,na,na,2.30E+05,2.20E+05,2.50E+05,2.50E+05
2.86_916.73,,,,,,,916.7259,na,na,6.90E+04,1.00E+06,5.60E+05,3.60E+07,8.60E+03,na,1.30E+04,5.80E+04,5.10E+04,2.50E+04,7.80E+04,na,4.70E+03,4.30E+04,na,na,1.30E+05,4.30E+05,2.20E+05,3.00E+04,8.60E+03,na,na,7.60E+05,na,na,na,na,na,1.60E+06,1.40E+06,1.50E+06,1.60E+06
0.54_518.32,,,,,,,518.3214,7.60E+05,7.30E+04,2.40E+07,1.00E+07,1.10E+06,1.00E+08,1.50E+05,6.20E+05,5.90E+04,2.50E+04,2.20E+07,8.90E+04,5.90E+04,1.40E+07,3.20E+04,1.40E+06,1.00E+05,9.10E+03,3.50E+05,2.80E+07,1.50E+06,2.80E+07,1.90E+05,3.90E+04,2.80E+04,4.10E+04,na,na,na,na,na,2.60E+07,2.50E+07,2.90E+07,2.80E+07
2.72_794.64,,,,,,,794.6427,2.30E+04,4.50E+04,9.20E+05,6.30E+05,1.10E+06,1.80E+07,2.70E+03,6.20E+04,8.30E+03,1.30E+04,4.10E+05,4.60E+05,1.30E+04,7.60E+05,na,3.60E+04,na,na,na,1.10E+05,1.30E+05,4.90E+04,na,2.80E+04,1.00E+04,na,na,na,na,na,na,7.00E+05,6.10E+05,6.60E+05,6.40E+05
0.90_761.51,,,,,,,761.5124,na,na,3.70E+04,na,2.60E+04,7.60E+07,na,1.10E+04,7.00E+04,2.30E+05,na,na,1.80E+06,1.10E+05,na,na,na,na,5.60E+05,9.00E+05,4.30E+04,na,na,na,na,na,na,na,na,na,na,3.30E+06,3.60E+06,3.60E+06,3.60E+06
2.97_847.71,,,,,,,847.7055,1.60E+05,3.30E+04,1.90E+06,2.40E+06,2.80E+06,4.80E+06,1.60E+05,3.00E+05,3.10E+06,3.40E+05,9.70E+06,2.20E+05,3.30E+05,4.00E+06,4.70E+04,1.80E+07,1.40E+05,1.90E+04,1.20E+07,3.10E+06,1.40E+07,1.00E+07,3.30E+05,4.00E+04,5.20E+04,3.30E+05,na,na,na,na,na,7.90E+06,7.50E+06,7.00E+06,7.70E+06
1.89_748.51,,,,,,,748.514,1.50E+05,1.40E+04,na,na,4.00E+04,4.50E+07,na,7.00E+04,2.20E+05,7.90E+04,8.00E+04,1.80E+06,5.10E+05,na,3.10E+04,6.40E+04,na,na,na,na,7.40E+05,1.40E+06,2.40E+05,3.00E+05,na,5.60E+06,na,na,na,na,na,2.50E+06,2.30E+06,2.60E+06,2.40E+06
3.53_867.72,,,,,,,867.7242,1.60E+07,4.00E+06,1.10E+06,4.10E+06,1.10E+06,1.20E+08,3.60E+06,3.70E+07,6.80E+04,2.00E+06,3.80E+05,9.20E+04,1.60E+05,5.70E+03,1.50E+05,6.10E+05,1.10E+05,na,3.40E+05,3.90E+06,3.20E+07,1.70E+06,8.70E+04,8.90E+05,2.10E+04,1.80E+04,na,na,na,na,na,2.10E+07,2.10E+07,1.90E+07,2.10E+07
2.20_585.53,,,,,,,585.5297,na,na,1.00E+07,6.30E+06,1.50E+07,5.80E+05,1.90E+04,1.90E+05,2.80E+05,5.80E+05,2.10E+06,4.80E+05,9.60E+05,2.40E+06,1.80E+04,3.60E+05,1.20E+05,1.10E+05,2.70E+06,1.30E+06,na,1.40E+06,na,2.70E+05,2.10E+04,1.00E+06,na,na,na,na,na,2.50E+06,2.70E+06,2.50E+06,2.80E+06
3.27_659.65,,,,,,,659.6452,na,na,3.50E+06,2.60E+06,4.50E+06,3.80E+06,na,na,2.60E+04,1.80E+04,1.60E+06,4.70E+04,1.50E+04,2.20E+05,na,1.80E+04,1.40E+03,1.30E+04,2.60E+04,1.50E+05,na,3.60E+04,na,1.30E+04,na,1.70E+04,na,na,na,na,na,6.00E+05,6.20E+05,6.40E+05,5.60E+05
1.11_713.58,,,,,,,713.5846,1.70E+05,7.50E+04,1.30E+06,1.20E+06,1.50E+06,3.60E+07,1.00E+05,2.40E+05,4.00E+05,1.10E+06,1.00E+06,5.80E+05,1.00E+06,9.80E+05,9.80E+03,1.20E+06,6.20E+04,1.40E+04,1.50E+06,1.50E+06,1.90E+06,1.70E+06,3.30E+04,3.30E+03,1.50E+04,2.00E+05,3.70E+03,na,na,na,na,1.60E+06,1.70E+06,1.80E+06,1.70E+06
0.74_581.48,,,,,,,581.4786,na,na,2.10E+05,3.70E+05,7.70E+05,4.00E+06,na,na,na,na,4.30E+03,na,9.80E+04,8.60E+04,na,na,na,na,na,3.40E+06,5.60E+03,na,na,na,na,na,na,na,na,na,na,1.60E+06,1.80E+06,1.80E+06,1.70E+06
2.65_798.66,,,,,,,798.663,na,na,1.30E+07,1.30E+06,7.10E+06,7.20E+07,na,na,na,na,2.30E+05,2.40E+04,5.20E+04,8.50E+05,na,na,na,na,9.60E+04,4.50E+04,na,na,na,7.90E+03,na,na,na,na,na,na,na,3.50E+06,3.10E+06,3.50E+06,3.30E+06
1.82_674.51,,,,,,,674.5128,na,na,6.70E+06,6.10E+06,6.70E+06,4.30E+06,1.40E+04,7.50E+04,1.10E+05,2.40E+04,3.50E+05,3.80E+05,9.90E+04,7.00E+06,na,4.50E+05,3.40E+05,5.50E+04,9.30E+05,7.10E+05,na,2.00E+04,4.20E+04,1.20E+04,na,1.10E+04,na,na,na,na,na,3.00E+06,2.90E+06,2.90E+06,3.30E+06
3.55_904.74,,,,,,,904.7389,1.20E+04,4.80E+05,5.10E+04,1.50E+05,1.10E+05,2.30E+07,2.00E+05,1.90E+05,1.40E+04,1.50E+05,3.60E+04,na,2.30E+04,na,na,2.60E+05,1.60E+04,na,3.20E+04,1.10E+05,5.30E+06,4.80E+04,1.00E+04,2.60E+04,na,6.80E+04,na,na,na,na,na,3.80E+06,3.60E+06,3.30E+06,3.50E+06
3.50_890.72,,,,,,,890.7242,2.80E+06,1.20E+06,4.80E+05,1.10E+06,6.50E+05,1.90E+08,1.70E+06,5.00E+06,3.60E+04,8.20E+05,1.10E+05,na,1.10E+05,1.50E+04,3.40E+04,7.40E+05,5.90E+04,na,2.10E+05,8.20E+05,4.20E+07,4.40E+05,3.80E+04,2.20E+05,1.20E+04,na,na,na,na,na,na,2.70E+07,2.70E+07,3.00E+07,2.70E+07
1.62_612.48,,,,,,,612.4837,1.20E+05,4.60E+04,1.90E+05,6.10E+05,7.60E+05,1.30E+07,na,3.60E+04,na,2.30E+04,3.50E+05,1.20E+06,2.10E+04,3.20E+05,5.10E+03,3.60E+04,6.20E+03,na,7.50E+03,5.30E+05,1.80E+05,2.80E+05,na,2.00E+03,5.10E+03,na,na,na,na,na,na,5.70E+05,5.20E+05,5.50E+05,5.00E+05
2.39_563.50,,,,,,,563.5037,na,na,4.10E+04,1.10E+05,2.40E+05,na,na,2.70E+04,na,na,3.90E+04,3.50E+04,3.60E+04,2.20E+04,na,1.40E+05,na,na,na,6.40E+05,2.70E+04,1.50E+07,na,na,na,3.00E+06,na,na,na,na,na,1.60E+06,1.60E+06,1.80E+06,1.70E+06
3.05_730.61,,,,,,,730.6138,2.30E+04,na,1.10E+06,6.60E+05,1.40E+06,1.00E+08,1.30E+05,1.60E+05,7.20E+04,3.40E+05,8.20E+05,1.20E+05,9.20E+04,3.10E+05,2.00E+04,6.50E+04,1.50E+04,na,1.00E+05,5.20E+05,2.20E+04,2.10E+05,1.10E+04,na,1.80E+04,5.10E+04,na,na,na,na,na,3.60E+06,3.30E+06,3.60E+06,3.30E+06
1.42_697.64,,,,,,,697.6354,na,na,2.60E+07,2.80E+07,2.10E+07,na,4.40E+05,1.60E+05,8.10E+05,2.00E+07,4.80E+06,1.40E+06,5.70E+05,1.60E+06,4.90E+05,2.00E+05,7.90E+05,4.60E+05,6.80E+07,1.40E+08,4.10E+05,6.90E+05,na,na,na,1.70E+05,na,na,na,na,na,1.80E+07,2.00E+07,1.90E+07,1.80E+07
1.90_713.56,,,,,,,713.5589,na,na,2.80E+06,4.20E+05,2.00E+06,1.60E+07,na,2.00E+04,7.70E+03,2.80E+04,2.60E+06,na,2.90E+04,3.90E+05,na,7.50E+04,8.40E+03,na,1.90E+05,na,6.30E+04,6.40E+05,na,9.00E+03,na,na,na,na,na,na,na,1.50E+06,1.40E+06,1.30E+06,1.50E+06
0.96_1047.74,,,,,,,1047.736,na,na,3.00E+06,4.90E+05,2.00E+06,2.70E+06,na,na,na,na,1.30E+08,na,na,8.20E+05,na,1.90E+05,na,na,na,6.90E+06,2.30E+05,1.60E+07,na,na,na,na,na,na,na,na,na,5.40E+06,5.00E+06,5.70E+06,5.20E+06
3.67_945.77,,,,,,,945.773,3.90E+05,3.60E+05,6.10E+05,9.90E+05,3.00E+05,1.60E+08,3.20E+06,8.10E+05,4.70E+04,6.90E+05,3.60E+05,na,1.50E+05,2.30E+03,4.40E+04,5.80E+06,5.20E+04,1.30E+04,4.80E+05,6.40E+05,7.30E+07,4.20E+05,6.40E+04,1.40E+05,1.50E+04,1.60E+04,na,na,na,na,na,3.10E+07,3.30E+07,3.00E+07,3.40E+07
1.11_712.59,,,,,,,712.5889,9.20E+04,3.00E+04,7.30E+05,6.50E+05,9.40E+05,4.90E+07,3.60E+04,1.30E+05,1.00E+05,3.50E+05,6.30E+05,2.90E+05,5.00E+05,4.40E+05,na,3.80E+05,3.40E+04,na,5.70E+05,1.30E+06,6.20E+05,7.20E+05,na,na,na,5.20E+04,na,na,na,na,na,1.20E+06,1.30E+06,1.40E+06,1.30E+06
1.05_382.33,,,,,,,382.3315,na,na,2.40E+05,4.50E+05,3.40E+05,7.70E+05,2.30E+04,3.20E+03,2.60E+04,1.00E+04,5.60E+04,1.30E+04,2.90E+04,1.20E+04,2.20E+04,4.00E+04,2.20E+04,5.90E+03,6.30E+04,1.90E+05,2.60E+04,5.20E+04,8.10E+03,9.90E+03,7.70E+03,1.80E+05,3.30E+03,na,na,na,na,1.20E+05,1.10E+05,1.20E+05,1.00E+05
3.03_808.64,,,,,,,808.6444,na,na,na,na,1.60E+05,na,5.90E+04,4.40E+05,na,8.10E+04,na,3.90E+04,na,na,5.10E+03,4.00E+04,na,na,6.20E+04,2.00E+05,4.70E+06,9.10E+04,na,1.60E+04,na,2.40E+04,na,na,na,na,na,7.40E+05,7.40E+05,7.30E+05,6.60E+05
2.37_502.50,,,,,,,502.4982,na,na,2.90E+06,2.30E+06,4.30E+06,3.40E+06,na,na,1.70E+05,4.00E+05,4.10E+06,4.30E+05,8.30E+05,1.90E+05,na,1.10E+06,9.70E+04,5.50E+04,2.10E+06,2.10E+06,2.30E+05,2.20E+06,1.30E+04,1.30E+05,na,6.20E+05,na,na,na,na,na,1.70E+06,1.40E+06,1.60E+06,1.50E+06
3.11_746.61,,,,,,,746.6075,2.00E+04,na,1.30E+06,9.00E+05,3.90E+06,3.80E+07,2.30E+05,2.80E+05,2.80E+04,7.50E+05,9.20E+05,2.50E+04,3.70E+05,na,na,na,na,na,7.20E+05,6.70E+04,1.40E+04,5.80E+05,na,na,1.90E+04,6.30E+04,na,na,na,na,na,1.20E+06,1.10E+06,1.10E+06,1.10E+06
1.39_376.34,,,,,,,376.3422,3.50E+04,1.90E+04,1.80E+05,1.10E+05,2.80E+05,3.40E+06,1.80E+04,2.60E+03,2.60E+04,5.30E+04,2.10E+05,4.10E+04,5.50E+04,7.00E+04,6.00E+03,1.50E+05,na,na,3.80E+05,4.70E+05,1.10E+05,2.10E+05,na,na,na,1.30E+04,na,na,na,na,na,1.80E+05,1.70E+05,1.60E+05,1.80E+05
2.64_817.66,,,,,,,817.66,3.30E+04,na,5.90E+05,5.50E+05,6.10E+05,5.90E+06,6.90E+04,6.20E+04,1.20E+06,1.50E+05,2.30E+06,8.00E+04,1.90E+05,1.20E+06,6.30E+03,4.10E+06,4.20E+04,na,1.90E+06,5.60E+05,3.00E+06,3.80E+06,1.80E+05,5.80E+03,na,na,na,na,na,na,na,1.40E+06,1.40E+06,1.60E+06,1.50E+06
3.80_958.79,,,,,,,958.7855,na,na,6.70E+04,1.10E+05,6.70E+04,1.70E+07,2.80E+05,6.90E+04,na,2.70E+04,4.50E+04,na,1.90E+04,na,na,4.40E+05,1.50E+04,na,1.90E+04,7.70E+04,5.30E+06,5.20E+04,1.70E+04,2.40E+04,na,na,na,na,na,na,na,3.70E+06,3.60E+06,3.30E+06,3.40E+06
1.85_853.57,,,,,,,853.569,2.60E+07,2.90E+06,na,na,na,na,na,1.50E+04,na,na,na,na,na,na,na,5.90E+04,na,na,9.10E+03,na,1.10E+03,4.80E+04,na,na,na,na,na,na,na,na,na,6.20E+06,5.60E+06,5.40E+06,5.80E+06
1.68_552.40,,,,,,,552.4025,6.10E+04,4.30E+03,3.30E+05,7.10E+05,1.20E+05,6.30E+06,2.60E+04,1.30E+04,3.70E+03,8.40E+03,3.60E+05,8.80E+03,3.60E+03,3.40E+04,na,7.20E+03,3.20E+04,3.20E+04,1.60E+04,2.10E+05,na,2.60E+04,na,6.80E+03,na,6.00E+03,na,na,na,na,na,2.40E+05,2.40E+05,2.20E+05,2.20E+05
3.46_902.72,,,,,,,902.7232,7.10E+04,4.30E+04,3.50E+04,5.80E+04,6.30E+04,3.00E+07,2.20E+05,2.50E+05,1.00E+04,1.70E+05,2.40E+04,na,5.30E+04,na,na,2.00E+05,2.00E+04,na,3.80E+04,8.50E+04,1.20E+07,4.10E+04,na,1.40E+04,na,na,na,na,na,na,na,4.60E+06,4.10E+06,4.40E+06,4.10E+06
0.88_557.38,,,,,,,557.3815,na,na,5.20E+04,1.00E+05,1.40E+05,4.20E+06,na,4.30E+04,na,na,1.70E+04,8.00E+03,na,4.70E+04,na,na,na,na,na,3.00E+05,na,na,na,na,1.30E+03,na,na,na,na,na,na,2.00E+05,1.80E+05,1.80E+05,1.90E+05
3.15_854.71,,,,,,,854.7092,na,na,4.00E+05,2.50E+05,1.40E+05,6.90E+07,na,na,na,na,2.40E+07,na,na,6.10E+05,1.70E+04,4.00E+05,na,na,1.90E+05,2.40E+04,1.20E+05,5.80E+04,1.70E+03,na,na,na,na,na,na,na,na,1.30E+06,1.40E+06,1.50E+06,1.40E+06
2.00_735.72,,,,,,,735.7238,3.10E+05,3.20E+04,7.20E+06,1.40E+07,2.10E+07,na,na,1.70E+04,na,3.00E+05,9.60E+06,1.70E+05,1.20E+05,2.50E+05,na,2.20E+05,na,na,4.20E+04,3.30E+06,2.00E+05,2.60E+05,na,na,na,1.30E+05,na,na,na,na,na,2.30E+06,2.50E+06,2.60E+06,2.30E+06
0.94_463.29,,,,,,,463.2882,1.80E+05,3.00E+06,8.90E+05,1.30E+06,1.30E+06,1.30E+07,7.60E+04,4.00E+05,3.20E+06,2.60E+06,1.30E+06,5.70E+05,6.50E+05,1.80E+07,1.80E+06,5.50E+05,1.20E+07,2.20E+06,3.10E+06,1.60E+06,1.10E+05,1.30E+06,1.30E+06,6.50E+05,3.20E+05,na,na,na,na,na,na,2.50E+06,2.30E+06,2.30E+06,2.60E+06
2.06_742.53,,,,,,,742.533,3.10E+06,3.00E+05,2.60E+06,2.90E+06,1.00E+06,3.80E+06,na,na,2.20E+05,8.00E+04,2.40E+06,3.10E+05,na,2.30E+05,2.20E+04,5.60E+05,3.10E+04,na,1.90E+05,3.90E+05,na,6.50E+05,4.60E+04,1.30E+05,na,na,na,na,na,na,na,6.50E+05,6.00E+05,6.80E+05,6.20E+05
0.19_795.54,,,,,,,795.5414,na,na,9.50E+06,3.50E+07,1.20E+07,na,9.70E+05,1.30E+06,na,na,na,na,na,2.20E+04,na,2.00E+05,na,na,4.50E+04,8.00E+06,na,4.60E+05,na,na,na,3.80E+04,na,na,na,na,na,1.20E+06,1.30E+06,1.30E+06,1.30E+06
0.62_949.62,,,,,,,949.6243,na,na,4.70E+05,8.30E+04,2.70E+05,na,na,7.50E+03,na,na,4.40E+05,na,na,9.40E+05,na,na,na,na,na,3.20E+05,na,2.90E+06,na,na,na,na,na,na,na,na,na,6.20E+05,6.40E+05,7.10E+05,6.60E+05
2.69_1112.74,,,,,,,1112.744,na,na,1.60E+05,3.50E+05,2.70E+05,na,na,na,na,na,2.20E+04,na,na,6.10E+05,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1.40E+05,1.30E+05,1.30E+05,1.40E+05
1.19_435.35,,,,,,,435.3482,7.40E+04,3.10E+04,3.00E+06,1.00E+07,5.70E+06,1.20E+05,1.30E+04,3.40E+05,6.80E+05,5.30E+05,2.90E+05,5.50E+05,2.90E+05,8.40E+05,8.20E+04,na,1.00E+05,1.20E+05,6.20E+05,1.50E+06,na,4.80E+05,na,2.80E+04,na,2.40E+05,na,na,na,na,na,1.10E+06,1.20E+06,1.30E+06,1.20E+06
1.55_884.54,,,,,,,884.5446,1.90E+06,1.80E+06,na,na,na,na,7.70E+05,4.50E+05,na,na,na,na,7.10E+04,1.70E+05,1.90E+04,na,2.10E+04,na,na,na,na,2.30E+05,9.20E+04,1.30E+05,na,na,na,na,na,na,na,3.90E+05,3.70E+05,3.50E+05,3.40E+05
2.42_734.63,,,,,,,734.6252,6.40E+04,na,5.40E+06,2.80E+06,3.40E+06,2.20E+07,na,na,4.90E+04,7.40E+04,1.10E+07,2.50E+05,1.70E+05,2.10E+06,na,1.00E+06,6.90E+04,1.70E+04,8.10E+05,2.70E+06,4.80E+05,6.70E+05,na,2.50E+04,na,5.40E+04,na,na,na,na,na,2.50E+06,2.50E+06,2.30E+06,2.20E+06
2.28_508.58,,,,,,,508.5814,na,4.80E+05,1.50E+06,na,4.60E+06,na,2.30E+06,2.30E+04,1.50E+06,1.30E+06,3.80E+06,7.20E+04,1.50E+06,4.50E+04,2.30E+04,5.00E+04,1.90E+04,1.60E+06,2.50E+06,7.20E+04,2.50E+04,6.90E+04,6.10E+04,2.80E+04,8.60E+03,8.00E+03,1.70E+05,na,na,na,na,4.20E+06,3.60E+06,3.90E+06,3.90E+06
